Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST00563,41,136237.15,202064.33,701,12,No
CUST00564,56,40864.67,66522.91,647,48,Yes
CUST00565,43,61153.55,195151.52,668,12,Yes
CUST00566,36,63347.59,34927.72,737,12,No
CUST00567,59,53528.35,138984.31,697,48,No
CUST00568,65,46888.12,157747.23,637,36,Yes
CUST00569,62,59646.39,156195.08,751,60,No
CUST00570,59,15685.46,54612.63,473,84,Yes
CUST00571,34,66631.4,170751.94,804,24,No
CUST00572,51,51884.74,31291.12,522,60,No
CUST00573,25,44350.81,132211.08,603,48,Yes
CUST00574,55,123141.33,166719.78,647,24,No
CUST00575,43,36180.65,66506.25,639,48,No
CUST00576,49,40888.98,58727.85,725,48,No
CUST00577,63,120114.29,156828.7,571,48,Yes
CUST00578,31,33710.76,60484.42,670,84,Yes
CUST00579,38,38271.02,62621.12,607,48,No
CUST00580,32,45882.48,110118.67,672,120,No
CUST00581,29,71562.79,210355.5,645,48,No
CUST00582,30,53825.96,74886.23,657,24,Yes
CUST00583,64,27400.56,31268.52,609,36,No
CUST00584,37,38581.34,96479.81,612,24,No
CUST00585,58,37297.83,93653.37,672,48,No
CUST00586,27,47346.61,151669.83,721,48,Yes
CUST00587,33,59375.07,32527.86,605,36,No
CUST00588,60,59171.34,181012.35,585,12,Yes
CUST00589,62,22043.98,45476.87,696,36,Yes
CUST00590,29,79124.15,187042.07,648,12,No
CUST00591,47,54921.27,42515.34,712,48,No
CUST00592,22,91403.53,164329.36,582,60,No
CUST00593,25,59867.51,70757.84,517,120,No
CUST00594,49,80466.43,101602.96,610,24,No
CUST00595,57,60472.58,121688.09,593,48,Yes
CUST00596,58,89841.44,263897.36,644,48,Yes
CUST00597,39,62007.63,169364.09,602,84,Yes
CUST00598,28,46907.75,106621.31,706,48,Yes
CUST00599,65,136297.55,288712.91,628,24,No
CUST00600,21,73135.32,130321.15,661,36,No
CUST00601,42,63461.26,216918.83,662,48,Yes
CUST00602,37,27602.54,60189.48,665,60,No
CUST00603,27,27453.85,34643.99,648,84,No
CUST00604,45,55922.49,66563.0,688,24,No
CUST00605,65,52338.34,122160.78,590,120,Yes
CUST00606,24,37184.41,76915.3,755,12,No
CUST00607,56,52231.56,27321.98,632,120,No
CUST00608,26,100195.86,299605.27,552,84,Yes
CUST00609,51,67032.38,175113.18,664,48,Yes
CUST00610,39,29335.28,72912.48,586,60,Yes
CUST00611,64,46621.68,32930.85,700,12,No
CUST00612,59,34124.3,54126.86,816,12,No
CUST00613,47,41172.88,136123.58,591,24,Yes
CUST00614,30,40695.51,125658.28,675,12,Yes
CUST00615,46,39539.66,53640.64,518,48,No
CUST00616,39,27866.74,27063.53,684,24,No
CUST00617,59,46284.18,85499.09,584,84,Yes
CUST00618,23,38090.74,59706.9,603,36,No
CUST00619,65,15000.0,38200.19,567,48,Yes
CUST00620,33,123480.36,419747.33,705,48,No
CUST00621,48,80013.16,127141.26,726,36,No
CUST00622,40,41384.62,28417.68,652,24,No
CUST00623,48,49437.7,157846.77,585,36,No
CUST00624,28,28933.5,17760.81,769,60,No
CUST00625,61,105142.86,353101.02,594,48,Yes
CUST00626,59,115125.71,287093.39,488,36,Yes
CUST00627,21,52602.15,174905.71,684,60,No
CUST00628,23,77698.31,85388.82,567,12,No
CUST00629,33,53044.11,32998.71,724,48,No
CUST00630,48,26862.15,52774.18,621,36,No
CUST00631,45,40728.34,75423.6,695,60,No
CUST00632,53,52019.17,77741.44,755,84,No
CUST00633,58,39952.78,134759.51,559,60,Yes
CUST00634,26,44427.15,131848.73,608,36,No
CUST00635,64,47045.49,116896.1,644,24,No
CUST00636,65,47268.75,46728.7,765,60,No
CUST00637,52,50187.25,135654.64,601,36,Yes
CUST00638,65,30416.11,81546.73,605,12,Yes
CUST00639,41,35501.94,63023.2,686,60,No
CUST00640,36,27499.88,90044.44,607,36,Yes
CUST00641,41,76116.25,76187.32,661,12,No
CUST00642,31,19005.03,24744.79,534,84,Yes
CUST00643,57,82381.46,56816.27,816,36,No
CUST00644,56,91478.32,264038.71,549,36,Yes
CUST00645,55,42788.25,101206.11,626,60,No
CUST00646,39,15192.97,21951.12,648,84,Yes
CUST00647,40,41664.73,41308.12,793,12,No
CUST00648,38,47625.19,29548.73,551,48,Yes
CUST00649,61,31108.33,31115.69,799,60,No
CUST00650,34,38876.75,72305.08,707,24,No
CUST00651,35,97595.61,121167.97,681,36,No
CUST00652,51,66119.38,84430.91,576,12,No
CUST00653,21,32336.31,101106.88,693,60,No
CUST00654,23,23886.78,48858.33,596,60,No
CUST00655,36,42312.69,113726.18,745,24,Yes
CUST00656,43,44531.16,27036.33,577,60,No
CUST00657,31,61284.95,97779.53,642,60,Yes
CUST00658,32,38526.73,74645.85,608,36,No
CUST00659,30,61708.37,65364.63,576,48,Yes
CUST00660,52,117104.19,100776.89,706,12,No
CUST00661,36,70754.79,220111.88,690,84,No
CUST00662,28,47971.39,159183.22,741,48,Yes
CUST00663,58,45142.63,33243.94,517,48,Yes
CUST00664,32,41751.77,64592.33,730,48,No
CUST00665,44,83390.39,281430.63,838,48,Yes
CUST00666,48,36964.34,27704.23,616,84,No
CUST00667,28,50028.6,121615.73,792,48,No
CUST00668,48,50163.3,171391.15,630,84,Yes
CUST00669,56,39112.49,134338.54,547,48,Yes
CUST00670,46,26433.58,50585.15,627,24,No
CUST00671,28,56689.17,56022.92,729,84,No
CUST00672,48,47693.4,52760.96,587,48,No
CUST00673,48,61396.51,194553.52,605,48,Yes
CUST00674,57,38556.5,124732.17,695,120,Yes
CUST00675,61,84911.9,197304.6,650,12,No
CUST00676,56,33039.26,92461.33,694,36,No
CUST00677,47,105917.75,288074.43,668,24,Yes
CUST00678,37,22327.26,55493.62,686,48,No
CUST00679,29,59614.05,177759.01,618,60,Yes
CUST00680,53,60714.86,155200.53,667,120,Yes
CUST00681,40,34269.1,72033.89,580,36,No
CUST00682,33,59336.34,71848.54,747,60,No
CUST00683,48,87184.64,238159.18,602,84,Yes
CUST00684,49,18077.65,34714.76,735,48,No
CUST00685,33,61465.74,85091.64,632,24,No
CUST00686,55,15962.99,46385.88,665,48,Yes
CUST00687,26,31743.74,82220.76,613,120,Yes
CUST00688,38,102040.48,337959.98,574,120,Yes
CUST00689,25,37729.52,37590.86,519,48,No
CUST00690,45,28904.54,70745.82,571,84,Yes
CUST00691,22,44843.24,55279.09,626,24,No
CUST00692,30,124313.0,399137.83,666,24,No
CUST00693,50,21498.6,17166.59,726,120,No
CUST00694,65,30543.6,75396.43,617,24,No
CUST00695,25,96167.26,276313.27,584,24,Yes
CUST00696,53,113093.03,176962.72,542,36,Yes
CUST00697,21,46791.46,157332.27,686,48,Yes
CUST00698,38,28069.15,85672.44,754,48,No
CUST00699,52,125885.69,174207.53,745,36,No
CUST00700,31,100458.41,52501.9,703,84,No
CUST00701,41,66537.84,92485.7,698,84,No
CUST00702,46,34010.31,45707.52,777,36,No
CUST00703,45,47951.09,151999.86,675,36,No
CUST00704,42,45607.98,155129.32,698,60,No
CUST00705,47,56890.47,40467.33,626,48,No
CUST00706,33,94178.82,180247.38,548,36,Yes
CUST00707,53,72819.4,156197.32,599,36,No
CUST00708,54,30187.43,23508.01,649,36,No
CUST00709,61,91073.61,148677.04,655,24,No
CUST00710,55,56438.65,81906.44,794,36,No
CUST00711,21,66781.38,140786.44,656,48,No
CUST00712,41,94839.7,235541.29,738,60,No
CUST00713,26,29726.34,77599.28,617,60,Yes
CUST00714,48,48236.85,43908.32,627,36,Yes
CUST00715,37,38593.74,113420.95,550,60,Yes
CUST00716,25,24208.6,61383.96,594,12,Yes
CUST00717,51,57297.91,181475.36,690,36,No
CUST00718,25,151781.98,280494.34,651,60,No
CUST00719,58,21417.53,68143.5,721,48,No
CUST00720,23,48313.86,149643.6,664,36,Yes
CUST00721,43,65397.83,118711.97,624,48,No
CUST00722,57,51812.42,85150.08,811,84,No
CUST00723,57,46587.73,153666.65,643,48,No
CUST00724,30,27319.41,72273.34,737,60,No
CUST00725,30,54434.53,178803.06,620,120,Yes
CUST00726,39,34872.58,100813.99,703,60,Yes
CUST00727,37,18297.78,42595.26,720,48,No
CUST00728,41,83915.57,71123.34,666,12,No
CUST00729,34,75453.63,103706.64,473,36,No
CUST00730,29,50173.76,170918.28,651,48,Yes
CUST00731,21,54343.68,79247.56,742,60,No
CUST00732,65,79494.5,61987.0,690,36,No
CUST00733,33,54228.01,142221.64,683,120,Yes
CUST00734,24,73630.01,198949.23,521,36,Yes
CUST00735,21,42878.81,58159.67,596,60,No
CUST00736,60,88467.69,123236.9,681,36,No
CUST00737,52,56633.36,107981.64,681,36,No
CUST00738,54,53493.92,30243.69,741,60,No
CUST00739,48,27680.2,79385.96,639,36,Yes
CUST00740,51,55777.74,80948.36,680,12,No
CUST00741,28,33712.38,103203.35,651,48,No
CUST00742,59,36782.33,106959.02,576,48,Yes
CUST00743,46,33964.83,84375.64,481,60,No
CUST00744,54,30339.15,44738.86,682,120,No
CUST00745,23,127535.13,261313.06,663,12,No
CUST00746,32,89241.6,163712.62,604,48,Yes
CUST00747,21,116327.57,176427.7,529,48,Yes
CUST00748,64,28273.98,86077.56,697,120,No
CUST00749,25,50618.08,98731.64,630,84,Yes
CUST00750,50,27389.68,82118.9,692,60,No
CUST00751,50,35844.21,29236.52,790,48,No
CUST00752,37,32430.12,29935.41,489,24,Yes
CUST00753,43,85631.87,293885.23,598,36,Yes
CUST00754,35,41015.14,92829.79,634,48,No
CUST00755,57,79282.34,160888.37,759,60,No
CUST00756,41,64334.7,133138.62,527,48,Yes
CUST00757,34,138224.91,158378.98,795,60,No
CUST00758,22,25191.2,66910.64,660,36,No
CUST00759,31,86392.4,65169.4,643,60,No
CUST00760,59,82116.84,182297.01,635,24,No
CUST00761,58,31633.74,69983.53,617,24,Yes
CUST00762,54,77127.1,250089.66,729,24,No
CUST00763,58,57026.15,118531.61,570,84,No
CUST00764,54,44251.11,40321.08,676,12,No
CUST00765,38,33834.26,75053.18,621,60,No
CUST00766,50,35468.52,27452.03,593,24,Yes
CUST00767,35,123304.9,137038.79,844,36,No
CUST00768,47,49035.87,29094.24,681,84,No
CUST00769,54,69700.2,142180.1,696,48,No
CUST00770,58,34341.0,25879.3,735,24,No
CUST00771,53,34512.13,65855.46,543,36,Yes
CUST00772,44,79769.23,263145.54,781,84,No
CUST00773,35,26707.26,71022.2,462,36,Yes
CUST00774,50,40666.25,29777.25,592,48,No
CUST00775,62,49777.2,58370.21,616,36,No
CUST00776,37,51540.22,129932.24,694,36,No
CUST00777,25,45225.12,144001.56,666,24,Yes
CUST00778,49,58578.26,35074.07,637,48,No
CUST00779,24,66955.61,196672.29,649,60,Yes
CUST00780,30,68226.4,149104.82,577,36,Yes
CUST00781,37,31457.36,67264.45,538,60,Yes
CUST00782,30,43136.73,145519.15,704,84,Yes
CUST00783,37,83922.02,230192.55,702,84,No
CUST00784,40,73320.19,223652.73,769,24,No
CUST00785,44,26428.9,41281.59,591,36,No
CUST00786,25,57421.03,124206.98,702,84,No
CUST00787,54,20126.62,47221.42,629,24,Yes
CUST00788,26,50067.17,73335.98,739,12,No
CUST00789,22,115150.49,254568.3,727,84,No
CUST00790,33,31998.63,38717.26,666,36,No
CUST00791,63,33676.47,31323.39,625,36,No
CUST00792,63,69134.79,112130.46,722,36,Yes
CUST00793,31,24483.12,66541.91,699,60,No
CUST00794,43,36873.94,119787.26,599,36,Yes
CUST00795,36,64112.75,120092.29,550,84,No
CUST00796,51,36848.54,89485.61,628,48,No
CUST00797,31,44082.29,35667.48,764,48,No
CUST00798,36,68520.18,220182.15,736,36,No
CUST00799,28,59260.35,130717.23,567,24,Yes
CUST00800,24,55274.57,157035.87,562,48,Yes
CUST00801,60,42082.82,121338.39,746,36,No
CUST00802,24,57903.18,73504.7,565,84,Yes
CUST00803,45,46365.93,96789.96,688,36,No
CUST00804,23,60235.22,203681.74,604,48,No
CUST00805,52,39197.98,30139.47,771,36,No
CUST00806,23,45154.44,115105.43,592,60,No
CUST00807,47,31398.61,106340.57,736,36,No
CUST00808,49,48254.61,67640.0,664,36,No
CUST00809,52,34031.76,104965.65,669,84,Yes
CUST00810,39,29693.37,98017.0,502,48,Yes
CUST00811,41,55072.05,150966.73,485,48,Yes
CUST00812,25,53945.68,64410.33,633,48,No
CUST00813,38,69723.53,104724.89,669,60,No
CUST00814,48,40376.11,24525.58,566,36,No
CUST00815,62,58901.61,176372.61,568,12,Yes
CUST00816,42,62809.33,191495.19,692,60,Yes
CUST00817,41,59883.02,143607.32,692,24,Yes
CUST00818,26,33808.1,52658.94,640,60,No
CUST00819,21,52428.92,38295.82,709,12,No
CUST00820,25,57749.11,159339.78,562,36,Yes
CUST00821,61,49179.41,131780.09,623,12,Yes
CUST00822,32,19169.68,62067.73,774,48,No
CUST00823,46,52692.07,141825.77,655,48,No
CUST00824,54,132672.5,396171.34,659,24,Yes
CUST00825,34,41688.57,114137.63,823,36,No
CUST00826,46,35325.67,84501.18,545,84,No
CUST00827,65,57988.9,103272.38,710,36,No
CUST00828,47,56419.5,180900.77,775,60,No
CUST00829,29,83845.48,205665.06,626,84,No
CUST00830,46,27832.49,47177.91,714,120,No
CUST00831,42,68126.47,51122.64,576,84,No
CUST00832,50,63939.33,87732.09,598,36,No
CUST00833,63,45983.32,97998.74,679,120,No
CUST00834,37,57091.43,75754.97,710,60,No
CUST00835,46,77905.81,90659.46,734,60,No
CUST00836,56,72587.06,151139.36,768,12,No
CUST00837,21,29308.75,29586.04,645,120,No
CUST00838,28,70903.22,205706.56,740,60,No
CUST00839,55,47614.38,92995.86,624,60,Yes
CUST00840,35,50655.01,112534.58,718,12,No
CUST00841,42,50662.37,47731.54,666,24,No
CUST00842,34,45816.09,67520.5,683,120,No
CUST00843,46,83806.71,145008.16,682,48,No
CUST00844,48,47208.39,138067.47,530,36,Yes
CUST00845,43,29619.97,83246.29,566,60,Yes
CUST00846,34,41065.0,48002.21,658,12,No
CUST00847,44,53125.52,124767.26,523,36,Yes
CUST00848,22,85233.23,104868.33,712,36,No
CUST00849,65,64305.0,222800.2,715,36,Yes
CUST00850,46,33431.68,112209.14,675,36,No
CUST00851,34,149991.73,328451.01,566,24,Yes
CUST00852,27,55223.78,143400.02,754,24,No
CUST00853,23,87022.83,252739.63,803,48,No
CUST00854,43,45785.76,121927.26,661,84,Yes
CUST00855,63,62318.38,161995.76,688,48,No
CUST00856,65,71522.03,241434.2,665,36,Yes
CUST00857,38,84811.6,194164.99,690,24,No
CUST00858,58,78890.47,190039.89,641,60,Yes
CUST00859,55,72583.19,221219.5,647,120,Yes
CUST00860,35,42540.46,106762.63,718,36,No
CUST00861,45,37900.3,102285.25,826,36,No
CUST00862,57,56935.45,68465.22,545,48,No
CUST00863,48,74600.88,120390.96,642,60,No
CUST00864,30,44345.91,41769.59,561,36,No
CUST00865,59,79167.99,159705.3,769,48,No
CUST00866,37,94247.31,175976.9,606,60,Yes
CUST00867,59,32456.49,113321.46,542,120,Yes
CUST00868,42,33637.13,78496.48,698,24,No
CUST00869,46,46019.99,131586.54,781,120,No
CUST00870,64,56298.64,84563.04,700,36,No
CUST00871,45,38713.55,115932.99,665,60,Yes
CUST00872,37,90083.4,211268.54,681,48,No
CUST00873,33,59327.61,153716.47,756,36,No
CUST00874,40,49898.75,69024.56,584,48,Yes
CUST00875,45,25689.58,55127.66,642,36,No
CUST00876,24,27116.1,65135.88,616,24,No
CUST00877,30,55628.68,126126.02,562,36,Yes
CUST00878,23,18775.95,60938.87,625,48,Yes
CUST00879,61,77318.37,247018.12,733,24,No
CUST00880,65,45653.28,155812.46,692,84,No
CUST00881,38,210953.25,527864.95,698,24,No
CUST00882,56,138491.23,473050.37,661,36,Yes
CUST00883,42,45177.2,135415.68,689,24,Yes
CUST00884,54,46730.31,61333.36,590,48,No
CUST00885,28,76727.21,136751.44,627,36,No
CUST00886,60,105495.93,128196.26,664,36,No
CUST00887,64,23456.12,12023.41,671,24,No
CUST00888,39,21941.41,23348.87,674,12,No
CUST00889,62,37052.25,18977.49,640,60,No
CUST00890,61,63718.61,169460.62,622,48,No
CUST00891,57,61303.56,108912.08,850,36,No
CUST00892,26,79332.02,114057.56,718,12,No
CUST00893,46,28570.67,79573.96,681,84,Yes
CUST00894,54,17287.44,51818.42,633,24,No
CUST00895,65,72121.42,247080.67,616,84,No
CUST00896,26,33769.44,81926.04,640,36,No
CUST00897,57,19765.25,37249.33,672,36,Yes
CUST00898,53,52327.57,74085.0,509,60,No
CUST00899,42,70047.51,81742.27,532,84,Yes
CUST00900,41,46400.91,52840.33,602,36,No
CUST00901,26,39893.48,68918.7,666,36,No
CUST00902,26,45628.46,158575.28,632,36,No
CUST00903,24,41491.25,20851.89,761,84,No
CUST00904,50,26725.64,29174.18,539,48,No
CUST00905,31,35539.27,37855.68,594,24,No
CUST00906,50,61980.55,164332.66,764,24,No
CUST00907,51,56656.12,88239.31,660,24,No
CUST00908,44,52871.88,98964.66,716,36,No
CUST00909,29,31325.36,29629.79,804,24,No
CUST00910,23,45176.11,77476.63,598,48,Yes
CUST00911,51,18403.95,14899.83,643,24,No
CUST00912,60,53120.3,111506.41,630,36,Yes
CUST00913,57,93245.02,74019.3,503,48,Yes
CUST00914,56,25251.49,72510.29,627,36,No
CUST00915,44,37659.2,82842.9,716,12,No
CUST00916,51,56845.82,151886.55,691,12,Yes
CUST00917,26,86144.31,151230.57,696,24,No
CUST00918,22,40066.62,65888.51,622,60,No
CUST00919,40,35899.81,28526.95,601,48,Yes
CUST00920,48,20211.05,41868.54,745,12,No
CUST00921,31,51356.52,104947.38,613,36,No
CUST00922,24,122876.4,233994.28,672,36,Yes
CUST00923,35,55537.36,151147.99,662,48,No
CUST00924,26,48531.8,145474.71,760,48,No
CUST00925,50,56666.42,155966.9,723,36,Yes
CUST00926,58,48776.73,45440.27,553,36,Yes
CUST00927,22,34000.94,80452.29,561,24,Yes
CUST00928,35,71002.9,52610.97,693,60,No
CUST00929,31,54262.72,140207.64,645,84,Yes
CUST00930,28,49410.88,81306.46,616,84,No
CUST00931,46,31605.46,28365.8,726,12,No
CUST00932,65,88130.91,271985.43,664,60,Yes
CUST00933,64,66112.71,154837.62,654,60,No
CUST00934,25,38222.73,59787.04,708,84,No
CUST00935,26,76943.08,45564.27,622,36,No
CUST00936,46,39186.72,82759.64,768,60,No
CUST00937,24,34478.75,112734.4,591,12,Yes
CUST00938,39,34826.49,79722.69,699,48,Yes
CUST00939,40,22093.07,75446.77,758,36,Yes
CUST00940,53,60608.72,55114.74,547,60,Yes
CUST00941,40,21503.8,47414.06,624,84,Yes
CUST00942,32,28203.47,81631.42,736,36,Yes
CUST00943,21,19263.85,40003.74,737,48,No
CUST00944,46,47158.46,36462.88,637,24,No
CUST00945,34,45814.49,103021.12,595,36,Yes
CUST00946,58,42318.8,98823.44,722,36,No
CUST00947,57,30663.86,82367.05,739,24,Yes
CUST00948,31,28925.96,80519.3,563,84,Yes
CUST00949,56,60413.41,169901.72,560,24,Yes
CUST00950,33,38263.5,95288.86,667,48,No
CUST00951,63,56520.64,64853.68,697,84,No
CUST00952,23,32913.5,56371.19,628,84,No
CUST00953,53,53182.16,150419.89,701,60,No
CUST00954,26,88121.79,296113.97,597,24,Yes
CUST00955,30,63816.98,47022.96,491,60,Yes
CUST00956,25,40717.52,85775.94,618,36,No
CUST00957,43,55035.82,79117.67,655,84,Yes
CUST00958,30,43989.25,51739.35,629,60,No
CUST00959,64,49194.94,99247.45,563,60,Yes
CUST00960,22,42339.47,98154.24,514,12,Yes
CUST00961,33,45526.47,24097.92,611,48,No
CUST00962,60,53929.99,153194.59,717,60,Yes
CUST00963,22,31350.6,92786.69,744,84,No
CUST00964,40,31034.49,105409.65,739,12,No
CUST00965,21,26243.03,27343.43,589,84,Yes
CUST00966,57,23858.07,54483.66,563,12,Yes
CUST00967,29,28345.48,50451.44,687,48,Yes
CUST00968,37,52667.73,79237.73,698,48,No
CUST00969,29,32802.03,72062.79,680,24,Yes
CUST00970,31,61767.12,175860.21,499,12,Yes
CUST00971,35,49792.58,28339.86,585,60,Yes
CUST00972,44,20214.86,68896.29,648,36,Yes
CUST00973,58,65823.95,192840.79,687,24,No
CUST00974,55,70605.22,194408.73,708,60,No
CUST00975,50,31343.49,87171.33,661,60,Yes
CUST00976,51,59224.24,98737.59,675,48,Yes
CUST00977,25,33342.09,91852.85,656,24,No
CUST00978,64,51223.4,85046.76,701,12,No
CUST00979,34,27749.57,88690.97,673,60,Yes
CUST00980,31,21875.05,22567.77,655,48,No
CUST00981,29,41263.44,56821.5,630,48,No
CUST00982,54,46366.01,99872.97,656,60,No
CUST00983,32,40988.39,59746.03,686,36,No
CUST00984,55,28772.81,51005.9,670,24,Yes
CUST00985,55,40947.47,80964.12,679,84,Yes
CUST00986,21,55336.2,169830.12,751,48,No
CUST00987,60,48040.43,99423.36,670,48,No
CUST00988,42,53216.59,84474.93,601,84,Yes
CUST00989,49,36259.19,45077.73,716,84,No
CUST00990,28,83056.22,143357.36,548,48,Yes
CUST00991,31,28874.73,59112.59,569,36,Yes
CUST00992,61,61047.17,167168.19,675,120,Yes
CUST00993,57,83437.32,72018.62,689,48,No
CUST00994,34,60864.7,70896.88,557,36,Yes
CUST00995,50,44750.78,73344.83,621,48,No
CUST00996,55,38648.62,61111.01,605,36,No
CUST00997,41,78138.6,130901.24,613,84,No
CUST00998,57,25839.54,74432.44,721,36,No
CUST00999,25,31680.1,46647.78,703,60,Yes
CUST01000,39,40990.64,82214.7,649,60,No
CUST01001,34,85557.52,202918.58,609,60,Yes
CUST01002,46,58156.65,69586.51,549,60,No
CUST01003,24,31709.75,84223.83,757,84,No
CUST01004,45,42632.05,91289.46,694,36,Yes
CUST01005,65,37181.05,68425.9,597,24,No
CUST01006,62,35617.59,104336.46,704,60,No
CUST01007,45,76153.04,93705.23,645,36,No
CUST01008,38,26442.18,83280.38,628,24,Yes
CUST01009,60,101108.69,220735.05,683,24,No
CUST01010,28,71161.23,165629.52,594,24,No
CUST01011,59,80088.52,250290.79,624,60,Yes
CUST01012,60,39802.19,117525.84,659,60,No
CUST01013,34,45822.32,105606.07,613,24,No
CUST01014,52,25721.48,70980.05,700,60,Yes
CUST01015,58,38711.88,69679.78,790,36,No
CUST01016,53,61214.83,131130.32,593,60,No
CUST01017,43,87836.15,60274.08,525,36,No
CUST01018,35,29785.57,22922.19,500,60,Yes
CUST01019,53,41586.14,124270.87,639,36,No
CUST01020,45,45794.32,31095.03,600,36,No
CUST01021,37,26157.59,26372.01,666,60,No
CUST01022,53,63966.01,184701.72,660,12,No
CUST01023,22,35390.7,17817.02,530,120,No
CUST01024,34,44894.67,60482.68,514,48,No
CUST01025,60,39999.52,90083.56,672,36,No
CUST01026,60,34365.13,78570.71,660,48,Yes
CUST01027,59,48865.64,138361.04,618,24,Yes
CUST01028,26,44488.04,89767.02,526,48,Yes
CUST01029,26,41467.45,84104.51,685,120,Yes
CUST01030,23,35319.56,94512.73,745,24,Yes
CUST01031,27,56601.24,112968.91,671,60,No
CUST01032,28,103169.42,239917.73,586,36,Yes
CUST01033,62,52205.82,166710.0,653,48,Yes
CUST01034,35,76745.74,130801.83,548,24,No
CUST01035,49,26223.21,43409.25,729,36,No
CUST01036,53,52627.42,26874.03,656,120,No
CUST01037,50,29917.06,70014.26,517,24,No
CUST01038,59,25219.78,14862.41,627,48,No
CUST01039,47,35146.59,70730.6,685,48,No
CUST01040,56,83813.95,244125.01,625,48,Yes
CUST01041,49,75169.97,161597.64,629,48,No
CUST01042,58,54685.4,71578.18,558,48,No
CUST01043,53,24594.66,70303.97,692,12,Yes
CUST01044,57,44876.69,58750.36,601,84,No
CUST01045,47,56149.05,151551.64,488,60,Yes
CUST01046,53,53050.06,123647.77,622,24,No
CUST01047,24,21381.75,21595.33,724,36,No
CUST01048,42,32838.5,105588.97,621,60,No
CUST01049,22,47627.47,52482.19,780,120,No
CUST01050,30,62400.65,216452.95,682,120,Yes
CUST01051,25,18246.75,9523.55,675,84,No
CUST01052,30,45571.79,58808.12,640,24,Yes
CUST01053,53,52280.15,57486.25,645,84,No
CUST01054,58,71849.25,38940.87,630,84,No
CUST01055,33,66955.66,180586.36,627,36,Yes
CUST01056,51,63713.84,164399.38,690,36,Yes
CUST01057,56,34201.57,98399.73,580,36,Yes
CUST01058,65,20772.79,26383.43,569,48,No
CUST01059,44,41073.82,75288.54,566,36,No
CUST01060,35,76936.4,190597.66,803,12,No
CUST01061,49,91771.27,166959.98,690,24,No
CUST01062,28,67490.84,174934.73,673,36,Yes
CUST01063,25,59468.58,142838.79,571,36,Yes
CUST01064,49,58153.3,49078.09,697,60,No
CUST01065,24,38167.76,108515.88,641,24,Yes
CUST01066,32,46234.1,123076.52,666,84,No
CUST01067,65,103889.31,256347.2,577,84,Yes
CUST01068,22,32075.54,30961.9,662,84,No
CUST01069,47,101381.96,132201.0,618,60,Yes
CUST01070,51,42407.79,71225.2,593,24,No
CUST01071,56,89004.7,119247.51,705,36,No
CUST01072,56,26028.13,30802.49,535,24,Yes
CUST01073,46,63809.47,186073.07,692,120,Yes
CUST01074,63,35187.76,84967.77,701,36,No
CUST01075,47,25929.32,56951.58,584,48,Yes
CUST01076,25,54086.52,63706.25,588,60,Yes
CUST01077,40,77208.3,251253.54,633,84,Yes
